No.;Time;Comment;Scramble;Date;P.1
9984;8.51;;U2 L2 U F2 L2 F2 L2 F2 D' L2 D2 L' D F2 R' U2 F R' U' L F;2026-02-06 17:44:40;8.51
9985;9.42;;L U' R' B D R B R F' D L2 U' B2 L2 U' B2 D' B2 U B2 D';2026-02-06 17:44:58;9.42
9986;8.66;;U F L U R2 D R2 L' D L2 U2 B U2 R2 U2 F R2 F' D2 B;2026-02-06 17:52:25;8.66
9987;11.74+;;U2 F' L2 B U2 R2 F R2 F2 U2 R D' U L U' F' R2 U2 R;2026-02-06 17:53:05;9.74
9988;10.97;;F L2 U R2 U R2 D2 L2 U L2 U' F2 U2 R' F R2 U' L2 D' L D';2026-02-06 17:54:37;10.97
9989;9.87;;B2 F2 L2 D L2 U R2 D2 F2 R2 U' B2 F' U' B D' B' L' R' D' U;2026-02-06 17:54:59;9.87
9990;8.60;;L U2 B2 R F2 R' B2 D2 R U2 F2 R D' L2 F' L2 B2 U' R' B' U2;2026-02-06 17:55:59;8.6
9991;9.91;;R2 U2 R2 D2 F2 L2 B' F2 R2 U2 L2 D' L U F U2 F R U F';2026-02-06 17:56:19;9.91
9992;9.08;;R' B2 D' L2 D' U2 B2 D' U' B' F' R B' L' U2 F' D F';2026-02-06 17:57:24;9.08
9993;11.10;;F' R U F2 R B' L B U' D2 B2 R B2 L' U2 F2 B2 U2 B2 L';2026-02-06 17:57:46;11.1
9994;9.88;;U' L U2 B2 L D2 B2 L' B2 L D2 U2 F' R' B R U' F L D;2026-02-06 17:58:15;9.88
9995;12.23+;;F U2 R2 B2 L2 B2 D2 F2 U' R2 F2 D R B' L' F' D L2 R U B2;2026-02-06 17:59:19;10.23
9996;8.58;;U' L2 D2 R U2 L D2 U2 R' B2 L' D R B F' R' F R2;2026-02-06 17:59:43;8.58
9997;9.06;;D F B R' B2 D2 L2 F' B2 U2 L' F2 R D2 R' F2 D2 R D2;2026-02-06 18:00:37;9.06
9998;10.56;;F' D R2 U L' D2 R F' L F2 L F2 B2 U2 R F2 L2 B2 U2 F;2026-02-06 18:01:25;10.56
9999;9.90;;D2 F' R2 U2 B' R2 U2 L2 D2 B U2 L2 U' R2 U2 B2 L' B' D' F' R';2026-02-06 18:01:53;9.9
10000;8.49;;D2 B L2 B' F' U2 B' R2 B U2 B' U R2 D2 F D L' F R B2;2026-02-06 18:03:24;8.49
10001;10.77;;U B2 U' R' F D2 R' B2 R' D L2 U D2 B2 D' R2 D R2 D';2026-02-06 18:11:59;10.77
10002;11.53;;U2 F2 B R' U F R' B2 U' F2 B2 R2 U R2 D' B2 D' B2 R U' B2;2026-02-06 18:12:51;11.53
10003;10.00;;U' F2 R2 F U2 B2 U2 B' U2 F' R2 D2 B' U L' U2 F L' B U2;2026-02-06 18:13:36;10.0
10004;11.19;;D B2 L' U D2 L' U B R' F2 R' U2 R D2 R2 F2 L2 B2 R';2026-02-06 18:14:05;11.19
10005;DNF(9.99);;U2 L2 D L2 U' L2 B2 U L2 B2 D' R' D R' B' F' L' B' U' F2 U;2026-02-06 18:15:07;9.99
10006;8.96;;F2 R2 D2 L2 F2 D' L2 B2 U2 L2 U2 L D' B2 U R2 F' D U' B D;2026-02-06 18:15:37;8.96
10007;8.03;;R' F L' D F L2 B2 D' B L2 U2 F2 B2 R2 B2 U2 F2 D R2 D2;2026-02-06 18:16:34;8.03
10008;9.68;;R B U' B R F2 R U' L' U2 L2 D F2 U2 L2 U L2 U' R2 U2;2026-02-06 18:16:55;9.68
10009;9.21;;F' R2 F' B' D B2 U' R' L2 D2 R2 U2 B' D2 B2 U2 R2 B R2 B';2026-02-06 18:17:45;9.21
10010;7.25;;L R2 D2 L2 D2 B2 D2 B' U2 B' R2 F' D2 L' U2 B' U' F L2 B' D;2026-02-06 18:19:06;7.25
10011;10.72;;U2 R F2 R U2 L2 B2 R U2 R' B2 R2 B L' R D B U' F2 D2 B';2026-02-06 18:19:47;10.72
10012;11.23+;;L2 D R2 B2 R2 U' B2 U' F2 U B2 D2 R' U2 R' D F D2 L D' U;2026-02-06 18:21:30;9.23
10013;DNF(10.89);;F' R2 U F U' L2 D' R D B D2 B' R2 F D2 B' D2 B L2;2026-02-06 18:22:12;10.89
10014;8.75;;R2 D2 R2 U2 B2 R2 B2 U' B2 F2 D F L D F U R2 B2 L2 U';2026-02-06 18:23:17;8.75
10015;9.58;;L' U D' F L2 B R L2 B' L2 U F2 D B2 D' L2 B2 D B2 U;2026-02-06 18:23:36;9.58
10016;8.90;;R' B2 L' F U2 D' F' R2 U' B2 D R2 D' F2 U' R2 D' F2 L';2026-02-06 18:24:23;8.9
10017;11.11;;R' B' D2 U2 B F2 R2 B' U2 L2 F' D2 U' L' D R2 F' U2 B' D2;2026-02-06 18:25:20;11.11
10018;8.83;;F' B2 L D2 B L' F B D L2 D2 B2 R2 L2 F D2 F' R2 D2 R2;2026-02-06 18:26:30;8.83
10019;9.29;;R D B2 D R2 U' B2 D L2 U R2 U2 L U B2 L' B' F2 L D2;2026-02-06 18:26:53;9.29
10020;10.12+;;B' U' L2 B D2 U2 F L2 B2 F' R2 F L2 D' B' L2 U R B' F' L2;2026-02-06 18:27:47;8.12
10021;8.37;;D2 F' R2 D2 F R2 D2 F D2 F L2 F' D F2 L2 U' R B2 U' B D2;2026-02-06 18:28:06;8.37
10022;8.85;;L' F' D B' R U F' D' R D2 R2 L2 U L2 D2 B2 D' R2 B2 D;2026-02-06 18:28:34;8.85
10023;8.65;;R2 D2 B D2 F D2 F R2 D2 R2 L D B U B2 L2 D' F2 U;2026-02-06 18:28:54;8.65
10024;11.04+;;U L2 D' L2 R2 F2 D' F2 R2 F L' F2 U2 B R2 B' L' U2 R2;2026-02-06 18:29:57;9.04
10025;11.96;;R' F' D R' U2 R' U L F R2 U2 D2 B2 L F2 U2 R2 L' B2;2026-02-06 18:31:00;11.96
10026;12.29;;U F R' D2 B U L' U L2 F2 U2 F2 R U2 R' B2 L' B2 D2 L U;2026-02-06 18:31:41;12.29
10027;8.48;;U B2 R2 B2 D2 R U2 L2 F2 R' F2 R2 U' F' R' B' U' L U R2;2026-02-06 18:32:21;8.48
10028;9.37;;R' F2 L2 U B2 R2 D2 B2 R2 U' R2 F2 L D L' D' B U2 R2 U2;2026-02-06 18:33:51;9.37
10029;8.08;;U' R2 U B U D' F' R B' R2 L2 D B2 R2 D' L2 D' F2 D2 B2 D';2026-02-06 18:34:40;8.08
10030;9.25;;U' F' L2 D2 F2 R2 F D2 R2 F' R2 L B' R' D' L2 D2 L U2 B2;2026-02-06 18:35:26;9.25
10031;9.55;;L' R2 D' L2 R2 U F2 L2 U2 B2 D' L B' F D U L D B' R2;2026-02-10 14:13:21;9.55
10032;9.28;;L F B2 U' R2 U R2 D2 B2 F2 D' B2 U R' F' L2 R2 U2 R' F;2026-02-10 14:13:39;9.28
10033;9.93;;B2 L' D2 L F R' U' L2 F U2 R2 D L2 F2 L2 B2 D R2 L2 D2;2026-02-10 14:14:00;9.93
10034;12.53;;L B R2 F2 U R2 L' F B2 R F2 L' F2 R B2 L' B2 L' D2 L U;2026-02-10 14:14:40;12.53
10035;9.74;;U B' L U F' U2 L B R2 B2 U R2 U2 D B2 U' R2 B2 R2 D' B;2026-02-10 14:15:08;9.74
10036;11.20;;U' B D2 B2 L2 U2 B2 R U2 F2 R F2 U2 D' B' L2 R F L2 B2 R';2026-02-10 14:15:43;11.2
10037;11.30;;L U2 B R D2 F U F' B' R' D2 F2 R D2 R' B2 R' B2 D2 R2 U2;2026-02-10 14:16:05;11.3
10038;10.98;;L2 R2 D' F2 D L2 D2 F2 R2 U' F2 B' D' L' B2 F2 D F D' B';2026-02-10 14:16:30;10.98
10039;10.86;;L F2 L R2 B R2 B2 L2 F' R2 D2 B U2 F2 R' U' B R' U L' D;2026-02-10 14:16:51;10.86
10040;14.18;;U F' D2 R2 D' B2 U' R2 U L2 R2 D' U' B' U B D L' U' R;2026-02-10 14:17:14;14.18
10041;12.04;;U2 F2 U2 B2 R2 F2 L' F2 D2 F' D' U2 B L B L F' D';2026-02-10 14:18:57;12.04
10042;12.14;;F U2 R2 F R L2 U L' B' R2 F2 U2 R2 D2 R D2 B2 R' U2 R2 D2;2026-02-10 14:19:27;12.14
10043;9.63;;F' D R' D2 B2 L2 R2 D2 L2 D' L2 D R2 F L B2 F2 U' F' L;2026-02-10 14:19:49;9.63
10044;14.96;;B2 U2 F2 L2 B2 L F2 U2 L' F2 D2 F2 U' R' F D U L' B D F';2026-02-10 14:20:11;14.96
10045;8.65;;F U2 B D' F' L D2 F' U' F2 R U2 D2 R B2 U2 L D2 L U2;2026-02-10 14:20:37;8.65
10046;8.96;;U' L2 D' R2 U' B2 L2 D' L2 U2 B U' B' F' R D2 R B2 L' R';2026-02-10 19:47:07;8.96
10047;9.46;;U' F2 L2 B2 R2 D2 R2 B' D2 R2 U2 F2 L D' F' L R U' R';2026-02-10 19:47:27;9.46
10048;9.32;;L2 B2 L B2 D2 L D2 R2 D2 R' F2 D2 U' R' D2 B F2 L2 R2 U2 L';2026-02-10 19:47:45;9.32
10049;8.61;;U F2 U B2 U F2 L2 F2 L2 D2 R2 U' B' U' L F D' R' D L2 F;2026-02-10 19:48:13;8.61
10050;9.36;;R' L2 F2 U2 R2 F2 U2 B L2 B L2 F L D2 F D2 R F U R D;2026-02-10 19:48:33;9.36
10051;9.85;;F2 R U2 L' F2 L U2 F2 R' U2 R2 F' U L' D2 R D L2 D R2;2026-02-10 19:48:50;9.85
10052;8.86;;L F2 U R' L2 F2 B' U' F R2 F2 U2 B2 R D2 L D2 R' D2 F2 R2;2026-02-10 19:49:10;8.86
10053;8.57;;R U2 R2 F' B2 D L' F' U2 R2 B' D2 F' D2 F2 R2 D2 B2 L U R;2026-02-10 19:49:29;8.57
10054;10.41;;B2 U2 L' R' F2 U2 R' D2 R' B2 U2 R' D B2 F' D2 F' D2 L D;2026-02-10 19:49:46;10.41
10055;9.67;;D F L' D' F2 D B2 D2 R2 U F2 U R2 U2 F' R B D' L' U F2;2026-02-10 19:50:17;9.67
10056;10.43;;D2 B' L2 R2 D2 L2 F' R2 B F' D2 L' B' L2 D L2 U2 R2 U2 B';2026-02-10 19:50:36;10.43
10057;9.46;;B2 D B2 R2 B2 U F2 L2 D2 R2 D B D L F D U2 B D2 U' F2;2026-02-10 19:51:02;9.46
10058;8.98;;L' U B2 D2 L2 R2 B2 R2 U L2 D F' L2 R U B F L' B' R';2026-02-10 19:51:21;8.98
10059;10.29;;B U' F2 R U L2 B L F' D2 F D2 B' R2 U2 B D2 L2 F B;2026-02-10 19:51:42;10.29
10060;9.59;;U R2 B D2 B' U2 F R2 F' D2 B2 U2 F' U' L B F U' R B2 D2;2026-02-10 19:52:02;9.59
10061;9.57;;U2 L2 B' L2 D2 F L2 B F' R2 U' R U2 L D2 U L' D' U' F';2026-02-10 19:52:24;9.57
10062;9.86;;U2 R' D U2 B2 L2 R2 D R2 U2 R2 B2 L' U F2 U2 B' F R';2026-02-10 19:52:52;9.86
10063;11.82;;L2 B D' F2 U R2 D2 U F2 L2 D' L2 U2 L U2 F' D' F2 R2 D' L';2026-02-10 19:53:10;11.82
10064;9.06;;B U' F2 R' U2 F2 R F' U D2 R2 U2 R U2 D2 L D2 L' B2 R L;2026-02-10 19:53:31;9.06
10065;8.18;;B2 D2 L' D2 L R B2 U2 R' D2 B U F' L D' B U' L2 R;2026-02-10 19:53:51;8.18
10066;9.49;;D' B2 U2 R B2 R' D2 R2 B2 F2 R F2 R F U' R' D' L' U' R2 U2;2026-02-10 19:54:14;9.49
10067;9.13;;F D' B2 U B2 R2 D2 L2 D L2 F2 U' F' D' L' R D F' U2 L2 D2;2026-02-10 19:54:37;9.13
10068;8.67;;F2 D F2 U2 R2 U' L2 U' R2 U L2 F' U' B2 D L2 B' L2 R F2;2026-02-10 19:54:54;8.67
10069;11.68;;D U2 R2 U' L2 R2 U2 R2 B2 R2 L' F2 U' L' F' D2 L' D' L2 U2;2026-02-10 19:55:16;11.68
10070;11.53;;F D' R B' L F L U' L' R2 D' B2 U R2 F2 U L2 U' L2 F2 D2;2026-02-10 19:56:09;11.53
10071;9.55;;F L' D F B' R' D B R' F2 B2 D2 L U2 B2 R' F2 L U2 L2;2026-02-10 19:57:28;9.55
10072;11.79;;D' R2 D' R2 F2 L2 D2 L2 R2 B' D' F2 L' B' R' D2 L' D;2026-02-10 19:57:45;11.79
10073;8.22;;F R U2 B' L D F' B' U' F' U2 B L2 F' R2 U2 R2 B L2 F;2026-02-10 19:58:27;8.22
10074;9.30;;R U2 F2 U L2 B2 U F2 D' B2 R2 D2 B' U' F L2 F L' F R U2;2026-02-10 19:58:43;9.3
10075;8.48;;L2 B2 L2 U B2 U' F2 U' B2 R2 D2 B2 F' D' R' U2 F2 U L' U';2026-02-10 19:59:00;8.48
10076;9.89;;D R' U L2 D' F' B L U2 F U2 B' D2 F R2 B' R2 B2 R2 U2 D';2026-02-10 20:06:20;9.89
10077;10.36;;R U2 B2 D F' R F R2 L2 U2 L2 B L2 B' R2 B R2 U2 L D2;2026-02-10 20:06:42;10.36
10078;8.17;;F' R2 F' U2 B L2 U2 B2 L2 B' D2 B L F2 U' F L B R2 U' F;2026-02-10 20:07:04;8.17
10079;9.70;;R2 D R' F2 U2 F2 U2 L2 B2 F2 L D2 R2 U' L2 B' F' U' B D;2026-02-10 20:07:22;9.7
10080;9.77;;B2 L2 F2 U2 L U2 L' D2 U2 R2 U2 B' D' R' B' F' L2 U' B' L';2026-02-10 20:07:39;9.77
10081;8.18;;L2 U2 F' L2 F2 R2 B L2 B' U2 B2 R B F' R U' B2 F L2 U;2026-02-10 20:08:04;8.18
10082;9.20;;F2 U R F2 L D2 L D2 R' F2 L' U2 B D' R' B L' D2 F;2026-02-10 20:09:05;9.2
10083;9.49;;F D2 B2 F2 L2 D' R2 D L2 F2 U2 F2 D L R2 B U' L U B;2026-02-10 20:09:23;9.49
10084;7.61;;L F' D2 F2 U2 R2 F' D2 U2 B F' D2 L U B2 F L' D' B D';2026-02-10 20:09:42;7.61
10085;7.92;;R' F B R2 U D2 R D' F' U2 B' R2 L2 B U2 B D2 R2 B;2026-02-10 20:10:07;7.92
10086;8.90;;D2 B2 R B2 L2 D2 R D2 L U2 L F D B' R U' R2 F L' F' R';2026-02-10 20:10:24;8.9
10087;7.16;;U R2 D2 B2 U F2 L2 U2 L2 U R2 U R' D' F' R2 D' R2 U' L2 U2;2026-02-10 20:10:42;7.16
10088;12.76;;F' B2 R2 D' F2 D L2 U R2 D2 R U2 R U' L2 B F' R;2026-02-10 20:10:56;12.76
10089;10.55;;F2 R2 D2 F2 D R2 B2 D L2 B2 F' R U' B2 D' U' L' U B U';2026-02-10 20:11:18;10.55
10090;8.93;;U' L B2 D2 B2 R2 U2 L2 D2 R' U' L F2 D' L2 F R' U;2026-02-10 20:11:36;8.93
10091;8.75;;F2 U2 F R2 D2 R2 U2 F D2 B2 R U2 R2 U F2 R' D' B' D';2026-02-10 20:11:53;8.75
10092;9.42;;D R F R D2 R U L2 U' R2 U2 B' R2 B R2 U2 D2 B R2 B;2026-02-10 20:12:16;9.42
10093;12.56;;R B2 F2 U' F2 U' B2 R2 D F2 U' B2 U' B L B' U' B' U2 R D';2026-02-10 20:12:35;12.56
10094;7.71;;U B2 U2 F L2 F' D2 B U2 B' R2 D' L' B F L' U' L' U' L2;2026-02-10 20:12:57;7.71
10095;8.40;;F2 L2 B2 U' F2 R2 U L2 U' L2 D2 F' D2 U' B' F' D L' B' R D;2026-02-10 20:13:18;8.4
10096;8.55;;B U2 R2 F' D2 F' U2 F2 R2 U2 L2 F2 L F' L2 B2 R U2 R2 D' L2;2026-02-10 20:13:50;8.55
10097;10.84;;U B L2 B2 U2 B' D2 F' L2 D2 F' R' B' U L' D B' U B';2026-02-10 20:14:26;10.84
10098;7.92;;D2 L2 U' R2 F2 L2 R2 D' F2 U2 L' B2 F R2 D F2 L' D L2 F;2026-02-10 20:23:01;7.92
10099;11.97;;F B2 L' U R L B L2 D2 F2 L D2 B2 L' F2 U2 R2 F2 U;2026-02-10 20:23:19;11.97
10100;9.54;;R' B2 L2 U2 R' U2 L' U2 B2 F2 U2 B' D2 U F L U2 L' D2 U;2026-02-10 20:23:42;9.54
10101;12.57;;L' B2 U2 L2 D' U2 L2 B2 F2 U B U R2 U R D' L2 D2 B;2026-02-10 20:24:06;12.57
10102;12.09;;U' L' D' F2 R2 U L2 U' R2 D U' B' R2 D F' U B D' R;2026-02-10 20:24:25;12.09
10103;11.57;;L' D2 B2 L2 D2 L2 D' B2 L2 U' L2 F2 R' U B2 R' D B F2 R F;2026-02-10 20:24:48;11.57
10104;8.99;;L U F2 U2 L2 R2 F2 R' U2 R' U2 F D' L D L' B' D;2026-02-10 20:25:36;8.99
10105;8.00;;B' U F2 U B2 U L2 B2 D' L2 F2 L D' B' L2 B2 L' U2 B' R2;2026-02-10 20:26:28;8.0
10106;9.72;;D' F2 D' F2 D' R2 D B D2 L' D R B R2 F' L' B;2026-02-10 20:26:43;9.72
10107;6.49;;D' U2 F2 U2 L' U2 L' B2 L2 F2 D2 L2 B U' F2 U' L2 R D' R';2026-02-10 20:27:13;6.49
10108;8.91;;F' U2 R2 B' R2 U2 B U2 B2 F2 R2 U2 R' B' U B2 D2 F' D U' B2;2026-02-10 20:29:21;8.91
10109;11.56;;F' U R' U2 R2 B F U2 R2 U2 F' R2 D2 B2 D' L' B2 R2 B2 U L2;2026-02-10 20:30:55;11.56
10110;11.10;;D2 L B2 U2 L2 U2 F2 D2 B2 L' D' F2 U B L D U' L2 D';2026-02-10 20:31:14;11.1
10111;10.81;;U L U F2 U' F2 L2 F2 D2 R2 U L2 B2 F D' R2 F2 U' F D;2026-02-10 20:31:46;10.81
10112;8.73;;L2 R2 D U R2 D B2 U F2 U2 F' R D' U2 F' L U' B2 D R';2026-02-10 20:32:11;8.73
10113;10.17;;L2 U2 R2 F' U2 R F' D' L' U2 L' F2 R B2 R' F2 L' U2 B2 F';2026-02-10 20:32:29;10.17
10114;10.32;;B L D2 L2 D2 B2 F D2 R2 F R2 B F2 R D L F L2 B2 D;2026-02-10 20:32:54;10.32
10115;10.30;;U2 B2 U' L F' L U2 R B F2 D' F2 U2 D' R2 U' F2 U2 B2 U2;2026-02-10 20:33:16;10.3
10116;8.83;;D' L2 B2 R' F2 R' D2 U2 B2 R' U2 L' F' U L' F' L F2 L U2;2026-02-10 20:33:42;8.83
10117;12.73;;D2 L D R' L' B D R U2 B2 D2 L2 F2 B' R2 D2 R;2026-02-10 20:33:58;12.73
10118;8.72;;U2 L2 F2 D R2 U2 B2 U F2 L2 D2 B' L2 F U' R' U' L F' D2 R;2026-02-10 20:34:20;8.72
10119;9.84;;F2 L B2 F2 U2 F2 L D2 U2 F2 R F U' B2 F2 D' F' U' F2 L';2026-02-10 20:34:36;9.84
10120;10.73;;R2 F R D2 B U R' D R2 L2 B' D2 F2 U2 R2 B D2 B2 L2 B' D;2026-02-10 20:35:01;10.73
10121;11.38;;U2 F' U2 F' L2 D2 B L2 B' R2 F2 D' L U' R' D' L' D L2;2026-02-12 01:09:48;11.38
10122;9.51;;B2 D F L' F R2 B' U2 F B2 U' F2 U F2 D' R2 L2 F2 U2 L2 D';2026-02-12 01:10:12;9.51
10123;10.19;;F' B2 U2 F2 D2 U' R2 D B2 L2 B2 U' B F' D B L F R B' U';2026-02-12 01:10:31;10.19
10124;10.22;;U F' B2 D' L2 B2 U2 R2 D' F2 R2 F2 D F2 R D2 F' U L2 B R';2026-02-12 01:10:50;10.22
10125;11.89;;L' F R' F D B L' U B' U2 R2 B' R2 L2 U2 B R2 F' R2 D2;2026-02-12 01:11:12;11.89
10126;7.88;;R U2 R U2 F2 R U2 F2 R F2 R' D' L D' R' B' D2 L D' F' L';2026-02-12 13:11:00;7.88
10127;9.92;;L R2 D' F2 U B2 D2 L2 B2 U2 R2 U' R F D' U' F' D L2 R';2026-02-12 13:11:17;9.92
10128;8.34;;R2 D' B2 L2 B2 F2 D2 B2 F2 D' B2 L' U F D R' U L2 B' D2 L2;2026-02-12 13:11:50;8.34
10129;10.77;;R2 L' D F2 L2 F' U' B R U F2 U B2 R2 D2 B2 D B2 L2 B2 D2;2026-02-12 13:12:06;10.77
10130;10.11;;D R2 U' R2 F2 D2 F2 R2 D2 R B2 F' L2 R' U' R' D' B2 U2;2026-02-12 13:12:25;10.11
10131;10.76;;B2 U2 R2 D2 U2 F L2 F D2 B' L2 U2 L F2 R' U F2 R D' L';2026-02-12 13:12:55;10.76
10132;9.32;;B2 L2 D' L2 U2 R2 B2 U2 B2 R2 D' L R' U B L2 D' B' D' F';2026-02-12 13:13:15;9.32
10133;9.35;;B2 U F2 D2 B D2 L2 U2 B2 D2 F U2 F' R2 D F' D' L U L' D';2026-02-12 13:13:32;9.35
10134;13.19;;R' U' L2 B2 L' F2 U2 L' B2 D2 B2 F2 R' B2 F' D2 R2 U2 F' L B2;2026-02-12 13:14:13;13.19
10135;10.64;;L2 R2 D' B2 U' B2 U' L2 R2 D U2 B2 R B' L' R U' R B U' L';2026-02-12 13:14:35;10.64
10136;10.65;;D2 U' B2 R2 D B2 F2 L2 D F2 L2 D F' L' D R F' R F L2;2026-02-12 13:15:26;10.65
10137;11.43;;F L2 U2 F D2 R2 F' U2 B' D L' U2 B2 F2 U B U F R;2026-02-12 13:15:48;11.43
10138;9.90;;D2 B2 U R2 D2 R2 F2 U R2 D R2 U' F' L U R U2 F' R B R;2026-02-12 13:17:55;9.9
10139;9.37;;U2 F2 R' U2 R2 D2 L' B2 D2 F2 R U' F' L2 D B L R U B';2026-02-12 13:18:12;9.37
10140;9.46;;B' R' L2 D2 B2 R2 D R2 D R2 F2 U' B R' F L' R U F2 L';2026-02-12 13:18:28;9.46
10141;8.69;;L' D2 R2 U' B2 R2 B2 D2 B2 D' R2 B2 U' L F' D2 R' B U' L' B2;2026-02-12 13:18:54;8.69
10142;8.67;;D' F2 U2 F2 L2 D R2 D' B2 D' B' R2 F' L D F R' D' R' F';2026-02-12 13:19:12;8.67
10143;7.59;;F2 D2 F L2 R2 B R2 B D2 R2 B' R' F' R' B F L F' D U R';2026-02-12 13:19:34;7.59
10144;9.51;;U' B2 R2 L2 U2 L U D2 R' B U2 D2 B U2 R2 B2 D2 R2 D2 B D2;2026-02-12 13:19:50;9.51
10145;9.23;;R B2 D R L2 F' B2 R F B D2 B L2 U2 D2 B' D2 L2 F' L2 U;2026-02-12 13:20:43;9.23
10146;9.84;;R F' D2 R' F2 U2 L R2 D2 L' D2 U2 F2 D2 B D L' U R D' U2;2026-02-12 13:21:00;9.84
10147;7.76;;D2 L2 F' D2 F2 U2 R2 D2 R2 F R2 D' U' F' U' L' U' L2 U2 R';2026-02-12 13:21:21;7.76
10148;9.39;;F2 D2 L' B2 R2 D2 U2 R' F2 D2 L' B2 D' R' D2 R2 B U R' F L';2026-02-12 13:21:38;9.39
10149;9.83;;R F R' U B' D2 R' U R2 F R2 L2 F R2 B' D2 R2 B' R2 U;2026-02-12 13:21:57;9.83
10150;7.96;;B R2 D2 R2 F R2 B2 F L2 F' L2 U' R' B2 F2 U R' B2 D U R;2026-02-12 13:22:22;7.96
10151;15.17;;D R' F' U2 B D2 R2 B2 F' D2 F' R2 U2 D' R2 U' L' R2 D R' B';2026-02-12 13:22:42;15.17
10152;9.55;;R' U B' L F2 L2 D F2 B2 R2 F2 R D2 L D2 R L2 B2 U' F2;2026-02-12 13:23:20;9.55
10153;10.88;;R' L2 B2 U L2 U' B2 U2 L2 R2 U' F' U2 R D B' L U F2 D2;2026-02-12 13:23:40;10.88
10154;9.77;;L2 B2 R L2 B L' B U D2 B2 L2 U2 D B2 U F2 L2 B2 R2 F R';2026-02-12 13:24:07;9.77
10155;8.25;;L' R2 F2 R2 U' R2 D2 L2 U2 R2 F U' B R' U2 B2 L2 B F2;2026-02-12 13:24:25;8.25
10156;9.28;;R U' L' U2 F' U2 F D2 B D2 F D2 F D B L2 B' R' U' F;2026-02-12 13:24:59;9.28
10157;11.16;;F' D2 B2 U B2 R2 D U B2 D L2 U F R D B U2 L B' F R2;2026-02-12 13:25:15;11.16
10158;10.85;;D R F2 D2 B2 F2 R2 D R2 F2 D2 U' L2 B' D2 F D L B D' B2;2026-02-12 13:25:44;10.85
10159;9.78;;F2 R2 B' D2 F U2 R2 F' D2 L2 D2 F L' B2 D' B2 U2 F' L U2 R2;2026-02-12 13:26:03;9.78
10160;8.30;;B2 D2 R B2 R2 D2 F2 U2 R2 D2 R U' B2 D' L F R2 U2 R' D2;2026-02-12 13:26:20;8.3
10161;8.38;;U' L D' F2 D2 B2 L2 D R2 U2 B2 R2 B' R2 F' U2 R2 D' L2 R';2026-02-12 13:26:37;8.38
10162;8.72;;B2 D2 R2 D2 R2 B2 R2 F' D2 B' R2 D L2 B D L2 B F' R' D;2026-02-12 13:27:14;8.72
10163;10.48;;U2 B2 R2 D B2 U' R2 D' L2 U' R2 B R' D2 B2 D L B2 L F D2;2026-02-12 13:27:32;10.48
10164;8.63;;U R D2 B2 L2 F2 R' B2 R D2 B2 L2 F' L D' B2 R2 U B F D2;2026-02-12 13:27:53;8.63
10165;10.50;;B2 F2 R2 U2 F2 U2 B2 D F2 U L2 U2 B' R D B R' F' R' U' R';2026-02-12 13:28:28;10.5
10166;9.55;;R2 U' R2 U F2 R2 U' R2 D L' U' B' L2 B2 F' D B' U' B';2026-02-12 13:28:53;9.55
10167;10.63;;B2 L2 U2 B F D2 R2 D2 F' U2 F2 U F' R2 D B U R F' D' B';2026-02-12 13:29:11;10.63
10168;9.72;;U' B L' B2 F2 R' B2 L2 D2 U2 L' U L' R2 D2 F U' R D';2026-02-12 13:29:29;9.72
10169;9.23;;B2 F' R2 D2 L2 U2 F U2 R2 F' D F U R D L' R U2 L;2026-02-12 13:29:50;9.23
10170;8.80;;L F B2 R' D F R U F2 R2 U2 D' R2 U R2 F2 D2 R2 F' R;2026-02-12 13:30:09;8.8
10171;9.51;;B2 L F' R L2 B' L' B F2 D F2 U F2 R2 D2 L2 B';2026-02-12 13:30:27;9.51
10172;8.88;;R' U' F' L2 R2 F' R2 F' U2 F L2 B2 U2 B' U B2 L' D' R' B' D;2026-02-12 13:30:44;8.88
10173;8.34;;R F R' F2 U2 F2 U2 F' U2 L2 U2 L2 B' D F' R' U F U' L';2026-02-12 13:31:01;8.34
10174;7.82;;R' L2 F2 R2 D' R2 B2 U' F2 U R2 F' D' L U' R2 F L B2 D;2026-02-12 13:31:20;7.82
10175;9.86;;F' R2 D' L2 U' F2 U2 L2 B2 D F2 D' B' U' R U' F' L' D R F2;2026-02-12 13:31:36;9.86
10176;10.74;;D2 R2 B2 U B2 L2 B2 R2 F2 U R2 F D' B' D' B R' D2 R F' R';2026-02-12 13:32:10;10.74
10177;8.84;;D' L' B2 U2 B' R2 U2 R2 F D2 F D2 U' F2 D F R' B' L' R;2026-02-12 13:32:31;8.84
10178;8.92;;D R' B2 D F2 L2 U2 R2 U' F2 U F2 U' L' B' F L' B F' D2 R;2026-02-12 13:32:48;8.92
10179;7.37;;B D B2 R F2 U2 L' U2 L' F2 D2 F2 U2 F U' B' F2 R2 B2 L2;2026-02-12 13:33:05;7.37
10180;10.05;;L2 R D2 U R2 D U2 F2 U F2 U' R2 L' B' F' L' U R' B';2026-02-12 13:33:21;10.05
10181;10.04;;U2 B' D2 L2 B' R2 U2 R2 D2 B' D B2 L' B2 D' R2 U B' D';2026-02-12 13:33:41;10.04
10182;8.93;;D' F' B2 D F2 L2 F2 D' B2 R2 U' L2 F2 R2 B' U F' U' F L' D2;2026-02-12 13:33:59;8.93
